Date,Bonds Yield Close,Month end,30 years yahoo,Bond price,DJA,Effective FED rate
1/23/1992 0:00,7.71,0,0,45.7846952,3226.74,4.03
1/24/1992 0:00,7.71,0,0,45.7846952,3232.78,4.03
1/27/1992 0:00,7.71,0,0,45.7846952,3240.61,4.03
1/28/1992 0:00,7.66,0,0,46.08355091,3272.14,4.03
1/29/1992 0:00,7.75,0,0,45.5483871,3224.95,4.03
1/30/1992 0:00,7.79,0,0,45.31450578,3244.86,4.03
1/31/1992 0:00,7.77,0,0,45.43114543,3223.39,4.03
2/3/1992 0:00,7.82,1,0,45.14066496,3234.12,4.03
2/4/1992 0:00,7.76,0,0,45.48969072,3272.81,4.03
2/5/1992 0:00,7.74,0,0,45.60723514,3257.6,4.03
2/6/1992 0:00,7.75,0,0,45.5483871,3255.59,4.03
2/7/1992 0:00,7.77,0,0,45.43114543,3225.4,4.03
2/10/1992 0:00,7.79,0,0,45.31450578,3245.08,4.03
2/11/1992 0:00,7.79,0,0,45.31450578,3251.57,4.03
2/12/1992 0:00,7.81,0,0,45.19846351,3276.83,4.03
2/13/1992 0:00,7.92,0,0,44.57070707,3246.65,4.03
2/14/1992 0:00,7.91,0,0,44.62705436,3245.97,4.03
2/17/1992 0:00,7.91,0,0,44.62705436,3245.97,4.03
2/18/1992 0:00,7.97,0,0,44.29109159,3224.73,4.03
2/19/1992 0:00,7.93,0,0,44.51450189,3230.32,4.03
2/20/1992 0:00,7.91,0,0,44.62705436,3280.63,4.03
2/21/1992 0:00,7.95,0,0,44.40251572,3280.19,4.03
2/24/1992 0:00,7.97,0,0,44.29109159,3282.42,4.03
2/25/1992 0:00,7.94,0,0,44.45843829,3257.83,4.03
2/26/1992 0:00,7.85,0,0,44.96815287,3283.32,4.03
2/27/1992 0:00,7.86,0,0,44.91094148,3269.45,4.03
2/28/1992 0:00,7.8,0,0,45.25641026,3267.67,4.03
3/2/1992 0:00,7.9,1,0,44.6835443,3275.27,4.03
3/3/1992 0:00,7.93,0,0,44.51450189,3290.25,4.03
3/4/1992 0:00,7.9,0,0,44.6835443,3268.56,4.03
3/5/1992 0:00,7.95,0,0,44.40251572,3241.5,4.03
3/6/1992 0:00,7.93,0,0,44.51450189,3221.6,4.03
3/9/1992 0:00,7.88,0,0,44.79695431,3215.12,4.03
3/10/1992 0:00,7.89,0,0,44.74017744,3230.99,4.03
3/11/1992 0:00,7.96,0,0,44.34673367,3208.63,4.03
3/12/1992 0:00,8.04,0,0,43.90547264,3208.63,4.03
3/13/1992 0:00,8.06,0,0,43.79652605,3235.91,4.03
3/16/1992 0:00,8.07,0,0,43.74225527,3236.36,4.03
3/17/1992 0:00,8.02,0,0,44.01496259,3256.04,4.03
3/18/1992 0:00,8.01,0,0,44.06991261,3254.25,4.03
3/19/1992 0:00,7.98,0,0,44.23558897,3261.4,4.03
3/20/1992 0:00,8.05,0,0,43.85093168,3276.39,4.03
3/23/1992 0:00,8.04,0,0,43.90547264,3272.14,4.03
3/24/1992 0:00,7.94,0,0,44.45843829,3260.96,4.03
3/25/1992 0:00,7.94,0,0,44.45843829,3259.39,4.03
3/26/1992 0:00,7.99,0,0,44.18022528,3267.67,4.03
3/27/1992 0:00,7.94,0,0,44.45843829,3231.44,4.03
3/30/1992 0:00,7.95,0,0,44.40251572,3235.24,4.03
3/31/1992 0:00,7.96,0,0,44.34673367,3235.47,4.03
4/1/1992 0:00,7.9,1,0,44.6835443,3249.33,3.73
4/2/1992 0:00,7.92,0,0,44.57070707,3234.12,3.73
4/3/1992 0:00,7.88,0,0,44.79695431,3249.11,3.73
4/6/1992 0:00,7.88,0,0,44.79695431,3275.49,3.73
4/7/1992 0:00,7.9,0,0,44.6835443,3213.55,3.73
4/8/1992 0:00,7.94,0,0,44.45843829,3181.35,3.73
4/9/1992 0:00,7.85,0,0,44.96815287,3224.95,3.73
4/10/1992 0:00,7.89,0,0,44.74017744,3255.37,3.73
4/13/1992 0:00,7.86,0,0,44.91094148,3269.9,3.73
4/14/1992 0:00,7.88,0,0,44.79695431,3306.13,3.73
4/15/1992 0:00,7.87,0,0,44.85387548,3353.76,3.73
4/16/1992 0:00,7.93,0,0,44.51450189,3366.5,3.73
4/17/1992 0:00,7.93,0,0,44.51450189,3366.5,3.73
4/20/1992 0:00,8.02,0,0,44.01496259,3336.31,3.73
4/21/1992 0:00,8.03,0,0,43.96014944,3343.25,3.73
4/22/1992 0:00,8.04,0,0,43.90547264,3338.77,3.73
4/23/1992 0:00,8.06,0,0,43.79652605,3348.61,3.73
4/24/1992 0:00,8.06,0,0,43.79652605,3324.46,3.73
4/27/1992 0:00,8.1,0,0,43.58024691,3304.56,3.73
4/28/1992 0:00,8.06,0,0,43.79652605,3307.92,3.73
4/29/1992 0:00,8.08,0,0,43.68811881,3333.18,3.73
4/30/1992 0:00,8.06,0,0,43.79652605,3359.12,3.73
5/1/1992 0:00,8.01,1,0,44.06991261,3336.09,3.82
5/4/1992 0:00,8.03,0,0,43.96014944,3378.13,3.82
5/5/1992 0:00,8.01,0,0,44.06991261,3359.35,3.82
5/6/1992 0:00,7.97,0,0,44.29109159,3369.41,3.82
5/7/1992 0:00,8,0,0,44.125,3363.37,3.82
5/8/1992 0:00,7.9,0,0,44.6835443,3369.41,3.82
5/11/1992 0:00,7.9,0,0,44.6835443,3397.58,3.82
5/12/1992 0:00,7.86,0,0,44.91094148,3385.12,3.82
5/13/1992 0:00,7.85,0,0,44.96815287,3391.98,3.82
5/14/1992 0:00,7.87,0,0,44.85387548,3368.88,3.82
5/15/1992 0:00,7.81,0,0,45.19846351,3353.09,3.82
5/18/1992 0:00,7.82,0,0,45.14066496,3376.03,3.82
5/19/1992 0:00,7.77,0,0,45.43114543,3397.99,3.82
5/20/1992 0:00,7.79,0,0,45.31450578,3393.84,3.82
5/21/1992 0:00,7.86,0,0,44.91094148,3378.71,3.82
5/22/1992 0:00,7.83,0,0,45.08301405,3386.77,3.82
5/25/1992 0:00,7.83,0,0,45.08301405,3386.77,3.82
5/26/1992 0:00,7.92,0,0,44.57070707,3364.21,3.82
5/27/1992 0:00,7.91,0,0,44.62705436,3370.44,3.82
5/28/1992 0:00,7.87,0,0,44.85387548,3398.43,3.82
5/29/1992 0:00,7.84,0,0,45.0255102,3396.88,3.82
6/1/1992 0:00,7.9,1,0,44.6835443,3413.21,3.76
6/2/1992 0:00,7.87,0,0,44.85387548,3396.1,3.76
6/3/1992 0:00,7.88,0,0,44.79695431,3406.99,3.76
6/4/1992 0:00,7.88,0,0,44.79695431,3399.73,3.76
6/5/1992 0:00,7.84,0,0,45.0255102,3398.69,3.76
6/8/1992 0:00,7.84,0,0,45.0255102,3404.13,3.76
6/9/1992 0:00,7.88,0,0,44.79695431,3369.92,3.76
6/10/1992 0:00,7.9,0,0,44.6835443,3343.22,3.76
6/11/1992 0:00,7.88,0,0,44.79695431,3351.51,3.76
6/12/1992 0:00,7.85,0,0,44.96815287,3354.36,3.76
6/15/1992 0:00,7.85,0,0,44.96815287,3354.9,3.76
6/16/1992 0:00,7.84,0,0,45.0255102,3329.49,3.76
6/17/1992 0:00,7.82,0,0,45.14066496,3287.76,3.76
6/18/1992 0:00,7.8,0,0,45.25641026,3274.11,3.76
6/19/1992 0:00,7.83,0,0,45.08301405,3285.35,3.76
6/22/1992 0:00,7.84,0,0,45.0255102,3280.8,3.76
6/23/1992 0:00,7.85,0,0,44.96815287,3285.62,3.76
6/24/1992 0:00,7.83,0,0,45.08301405,3290.7,3.76
6/25/1992 0:00,7.78,0,0,45.37275064,3284.01,3.76
6/26/1992 0:00,7.79,0,0,45.31450578,3282.41,3.76
6/29/1992 0:00,7.78,0,0,45.37275064,3319.86,3.76
6/30/1992 0:00,7.79,0,0,45.31450578,3318.52,3.76
7/1/1992 0:00,7.76,1,0,45.48969072,3354.1,3.25
7/2/1992 0:00,7.63,0,0,46.26474443,3330.29,3.25
7/3/1992 0:00,7.63,0,0,46.26474443,3330.29,3.25
7/6/1992 0:00,7.62,0,0,46.32545932,3339.2,3.25
7/7/1992 0:00,7.61,0,0,46.38633377,3295.17,3.25
7/8/1992 0:00,7.61,0,0,46.38633377,3293.28,3.25
7/9/1992 0:00,7.61,0,0,46.38633377,3324.07,3.25
7/10/1992 0:00,7.64,0,0,46.20418848,3330.56,3.25
7/13/1992 0:00,7.67,0,0,46.02346806,3337.31,3.25
7/14/1992 0:00,7.69,0,0,45.90377113,3358.39,3.25
7/15/1992 0:00,7.64,0,0,46.20418848,3345.42,3.25
7/16/1992 0:00,7.62,0,0,46.32545932,3361.63,3.25
7/17/1992 0:00,7.68,0,0,45.96354167,3331.64,3.25
7/20/1992 0:00,7.66,0,0,46.08355091,3303,3.25
7/21/1992 0:00,7.67,0,0,46.02346806,3308.41,3.25
7/22/1992 0:00,7.62,0,0,46.32545932,3277.61,3.25
7/23/1992 0:00,7.54,0,0,46.81697613,3290.03,3.25
7/24/1992 0:00,7.57,0,0,46.63143989,3285.71,3.25
7/27/1992 0:00,7.53,0,0,46.87915007,3282.2,3.25
7/28/1992 0:00,7.44,0,0,47.44623656,3334.07,3.25
7/29/1992 0:00,7.43,0,0,47.51009421,3379.19,3.25
7/30/1992 0:00,7.46,0,0,47.31903485,3391.89,3.25
7/31/1992 0:00,7.46,0,0,47.31903485,3393.78,3.25
8/3/1992 0:00,7.46,1,0,47.31903485,3395.4,3.25
8/4/1992 0:00,7.43,0,0,47.51009421,3384.32,3.25
8/5/1992 0:00,7.43,0,0,47.51009421,3365.14,3.25
8/6/1992 0:00,7.45,0,0,47.38255034,3340.55,3.25
8/7/1992 0:00,7.4,0,0,47.7027027,3332.18,3.25
8/10/1992 0:00,7.37,0,0,47.89687924,3337.58,3.25
8/11/1992 0:00,7.33,0,0,48.15825375,3331.1,3.25
8/12/1992 0:00,7.33,0,0,48.15825375,3320.83,3.25
8/13/1992 0:00,7.36,0,0,47.96195652,3313.27,3.25
8/14/1992 0:00,7.33,0,0,48.15825375,3328.94,3.25
8/17/1992 0:00,7.37,0,0,47.89687924,3324.89,3.25
8/18/1992 0:00,7.33,0,0,48.15825375,3329.48,3.25
8/19/1992 0:00,7.33,0,0,48.15825375,3307.05,3.25
8/20/1992 0:00,7.32,0,0,48.22404372,3304.89,3.25
8/21/1992 0:00,7.36,0,0,47.96195652,3254.1,3.25
8/24/1992 0:00,7.44,0,0,47.44623656,3228.17,3.25
8/25/1992 0:00,7.47,0,0,47.25568942,3232.22,3.25
8/26/1992 0:00,7.43,0,0,47.51009421,3246.81,3.25
8/27/1992 0:00,7.42,0,0,47.57412399,3254.64,3.25
8/28/1992 0:00,7.42,0,0,47.57412399,3267.61,3.25
8/31/1992 0:00,7.42,0,0,47.57412399,3257.34,3.25
9/1/1992 0:00,7.38,1,0,47.83197832,3266.26,3.22
9/2/1992 0:00,7.37,0,0,47.89687924,3290.3,3.22
9/3/1992 0:00,7.37,0,0,47.89687924,3292.2,3.22
9/4/1992 0:00,7.29,0,0,48.42249657,3281.93,3.22
9/7/1992 0:00,7.29,0,0,48.42249657,3281.93,3.22
9/8/1992 0:00,7.23,0,0,48.82434302,3260.59,3.22
9/9/1992 0:00,7.25,0,0,48.68965517,3271.39,3.22
9/10/1992 0:00,7.24,0,0,48.75690608,3305.16,3.22
9/11/1992 0:00,7.3,0,0,48.35616438,3305.7,3.22
9/14/1992 0:00,7.26,0,0,48.62258953,3376.22,3.22
9/15/1992 0:00,7.33,0,0,48.15825375,3327.32,3.22
9/16/1992 0:00,7.35,0,0,48.02721088,3319.21,3.22
9/17/1992 0:00,7.34,0,0,48.09264305,3315.7,3.22
9/18/1992 0:00,7.32,0,0,48.22404372,3327.05,3.22
9/21/1992 0:00,7.35,0,0,48.02721088,3320.83,3.22
9/22/1992 0:00,7.45,0,0,47.38255034,3280.85,3.22
9/23/1992 0:00,7.48,0,0,47.19251337,3278.69,3.22
9/24/1992 0:00,7.42,0,0,47.57412399,3287.87,3.22
9/25/1992 0:00,7.35,0,0,48.02721088,3250.32,3.22
9/28/1992 0:00,7.34,0,0,48.09264305,3276.26,3.22
9/29/1992 0:00,7.36,0,0,47.96195652,3266.8,3.22
9/30/1992 0:00,7.38,0,0,47.83197832,3271.66,3.22
10/1/1992 0:00,7.3,1,0,48.35616438,3254.37,3.1
10/2/1992 0:00,7.33,0,0,48.15825375,3200.61,3.1
10/5/1992 0:00,7.34,0,0,48.09264305,3179,3.1
10/6/1992 0:00,7.41,0,0,47.63832659,3178.19,3.1
10/7/1992 0:00,7.48,0,0,47.19251337,3152.25,3.1
10/8/1992 0:00,7.45,0,0,47.38255034,3176.03,3.1
10/9/1992 0:00,7.52,0,0,46.94148936,3136.58,3.1
10/12/1992 0:00,7.52,0,0,46.94148936,3174.41,3.1
10/13/1992 0:00,7.53,0,0,46.87915007,3201.42,3.1
10/14/1992 0:00,7.5,0,0,47.06666667,3195.48,3.1
10/15/1992 0:00,7.51,0,0,47.00399467,3174.68,3.1
10/16/1992 0:00,7.54,0,0,46.81697613,3174.41,3.1
10/19/1992 0:00,7.57,0,0,46.63143989,3188.45,3.1
10/20/1992 0:00,7.65,0,0,46.14379085,3186.02,3.1
10/21/1992 0:00,7.63,0,0,46.26474443,3187.1,3.1
10/22/1992 0:00,7.61,0,0,46.38633377,3200.88,3.1
10/23/1992 0:00,7.65,0,0,46.14379085,3207.64,3.1
10/26/1992 0:00,7.66,0,0,46.08355091,3244.11,3.1
10/27/1992 0:00,7.62,0,0,46.32545932,3235.73,3.1
10/28/1992 0:00,7.64,0,0,46.20418848,3251.4,3.1
10/29/1992 0:00,7.6,0,0,46.44736842,3246.27,3.1
10/30/1992 0:00,7.63,0,0,46.26474443,3226.28,3.1
11/2/1992 0:00,7.66,1,0,46.08355091,3262.21,3.1
11/3/1992 0:00,7.65,0,0,46.14379085,3252.48,3.1
11/4/1992 0:00,7.69,0,0,45.90377113,3223.03,3.1
11/5/1992 0:00,7.69,0,0,45.90377113,3243.84,3.1
11/6/1992 0:00,7.76,0,0,45.48969072,3240.05,3.1
11/9/1992 0:00,7.75,0,0,45.5483871,3240.86,3.1
11/10/1992 0:00,7.68,0,0,45.96354167,3225.47,3.1
11/11/1992 0:00,7.68,0,0,45.96354167,3240.32,3.1
11/12/1992 0:00,7.57,0,0,46.63143989,3239.78,3.1
11/13/1992 0:00,7.57,0,0,46.63143989,3233.03,3.1
11/16/1992 0:00,7.56,0,0,46.69312169,3205.74,3.1
11/17/1992 0:00,7.55,0,0,46.75496689,3193.32,3.1
11/18/1992 0:00,7.51,0,0,47.00399467,3207.36,3.1
11/19/1992 0:00,7.54,0,0,46.81697613,3209.53,3.1
11/20/1992 0:00,7.54,0,0,46.81697613,3227.36,3.1
11/23/1992 0:00,7.56,0,0,46.69312169,3223.03,3.1
11/24/1992 0:00,7.53,0,0,46.87915007,3248.7,3.1
11/25/1992 0:00,7.54,0,0,46.81697613,3266.26,3.1
11/26/1992 0:00,7.54,0,0,46.81697613,3266.26,3.1
11/27/1992 0:00,7.59,0,0,46.5085639,3282.2,3.1
11/30/1992 0:00,7.59,0,0,46.5085639,3305.16,3.1
12/1/1992 0:00,7.57,1,0,46.63143989,3294.36,2.92
12/2/1992 0:00,7.57,0,0,46.63143989,3286.25,2.92
12/3/1992 0:00,7.57,0,0,46.63143989,3276.53,2.92
12/4/1992 0:00,7.5,0,0,47.06666667,3288.68,2.92
12/7/1992 0:00,7.45,0,0,47.38255034,3307.32,2.92
12/8/1992 0:00,7.44,0,0,47.44623656,3322.18,2.92
12/9/1992 0:00,7.44,0,0,47.44623656,3323.8,2.92
12/10/1992 0:00,7.42,0,0,47.57412399,3312.19,2.92
12/11/1992 0:00,7.44,0,0,47.44623656,3304.08,2.92
12/14/1992 0:00,7.45,0,0,47.38255034,3292.2,2.92
12/15/1992 0:00,7.45,0,0,47.38255034,3284.36,2.92
12/16/1992 0:00,7.44,0,0,47.44623656,3255.18,2.92
12/17/1992 0:00,7.43,0,0,47.51009421,3269.23,2.92
12/18/1992 0:00,7.43,0,0,47.51009421,3313.27,2.92
12/21/1992 0:00,7.38,0,0,47.83197832,3312.46,2.92
12/22/1992 0:00,7.34,0,0,48.09264305,3321.1,2.92
12/23/1992 0:00,7.36,0,0,47.96195652,3313.54,2.92
12/24/1992 0:00,7.36,0,0,47.96195652,3326.24,2.92
12/25/1992 0:00,7.36,0,0,47.96195652,3326.24,2.92
12/28/1992 0:00,7.4,0,0,47.7027027,3333.26,2.92
12/29/1992 0:00,7.37,0,0,47.89687924,3310.84,2.92
12/30/1992 0:00,7.39,0,0,47.76725304,3321.1,2.92
12/31/1992 0:00,7.4,0,0,47.7027027,3301.11,2.92
1/1/1993 0:00,7.4,1,0,47.7027027,3301.11,3.02
1/4/1993 0:00,7.33,0,0,48.15825375,3309.22,3.02
1/5/1993 0:00,7.33,0,0,48.15825375,3307.87,3.02
1/6/1993 0:00,7.34,0,0,48.09264305,3305.16,3.02
1/7/1993 0:00,7.45,0,0,47.38255034,3268.96,3.02
1/8/1993 0:00,7.47,0,0,47.25568942,3251.67,3.02
1/11/1993 0:00,7.47,0,0,47.25568942,3262.75,3.02
1/12/1993 0:00,7.48,0,0,47.19251337,3264.64,3.02
1/13/1993 0:00,7.45,0,0,47.38255034,3263.56,3.02
1/14/1993 0:00,7.41,0,0,47.63832659,3267.88,3.02
1/15/1993 0:00,7.35,0,0,48.02721088,3271.12,3.02
1/18/1993 0:00,7.35,0,0,48.02721088,3274.91,3.02
1/19/1993 0:00,7.31,0,0,48.29001368,3255.99,3.02
1/20/1993 0:00,7.32,0,0,48.22404372,3241.95,3.02
1/21/1993 0:00,7.31,0,0,48.29001368,3253.02,3.02
1/22/1993 0:00,7.3,0,0,48.35616438,3256.81,3.02
1/25/1993 0:00,7.22,0,0,48.89196676,3292.2,3.02
1/26/1993 0:00,7.26,0,0,48.62258953,3298.95,3.02
1/27/1993 0:00,7.25,0,0,48.68965517,3291.39,3.02
1/28/1993 0:00,7.23,0,0,48.82434302,3306.25,3.02
1/29/1993 0:00,7.21,0,0,48.95977809,3310.03,3.02
2/1/1993 0:00,7.21,1,0,48.95977809,3332.18,3.03
2/2/1993 0:00,7.25,0,0,48.68965517,3328.67,3.03
2/3/1993 0:00,7.23,0,0,48.82434302,3373.79,3.03
2/4/1993 0:00,7.19,0,0,49.09596662,3416.74,3.03
2/5/1993 0:00,7.17,0,0,49.23291492,3442.14,3.03
2/8/1993 0:00,7.18,0,0,49.1643454,3437.54,3.03
2/9/1993 0:00,7.2,0,0,49.02777778,3414.58,3.03
2/10/1993 0:00,7.26,0,0,48.62258953,3412.42,3.03
2/11/1993 0:00,7.15,0,0,49.37062937,3422.69,3.03
2/12/1993 0:00,7.13,0,0,49.50911641,3392.43,3.03
2/15/1993 0:00,7.13,0,0,49.50911641,3392.43,3.03
2/16/1993 0:00,7.14,0,0,49.43977591,3309.49,3.03
2/17/1993 0:00,7.11,0,0,49.64838256,3312.19,3.03
2/18/1993 0:00,7.02,0,0,50.28490028,3302.19,3.03
2/19/1993 0:00,7.01,0,0,50.35663338,3322.18,3.03
2/22/1993 0:00,6.95,0,0,50.79136691,3342.99,3.03
2/23/1993 0:00,6.83,0,0,51.68374817,3323.27,3.03
2/24/1993 0:00,6.88,0,0,51.30813953,3356.5,3.03
2/25/1993 0:00,6.89,0,0,51.23367199,3365.14,3.03
2/26/1993 0:00,6.9,0,0,51.15942029,3370.81,3.03
3/1/1993 0:00,6.83,1,0,51.68374817,3355.41,3.07
3/2/1993 0:00,6.84,0,0,51.60818713,3400.53,3.07
3/3/1993 0:00,6.78,0,0,52.06489676,3404.04,3.07
3/4/1993 0:00,6.73,0,0,52.45170877,3398.91,3.07
3/5/1993 0:00,6.76,0,0,52.21893491,3404.58,3.07
3/8/1993 0:00,6.72,0,0,52.5297619,3469.42,3.07
3/9/1993 0:00,6.73,0,0,52.45170877,3472.12,3.07
3/10/1993 0:00,6.75,0,0,52.2962963,3478.34,3.07
3/11/1993 0:00,6.75,0,0,52.2962963,3457,3.07
3/12/1993 0:00,6.86,0,0,51.45772595,3427.82,3.07
3/15/1993 0:00,6.91,0,0,51.0853835,3442.41,3.07
3/16/1993 0:00,6.87,0,0,51.38282387,3442.95,3.07
3/17/1993 0:00,6.86,0,0,51.45772595,3426.74,3.07
3/18/1993 0:00,6.8,0,0,51.91176471,3465.64,3.07
3/19/1993 0:00,6.81,0,0,51.83553598,3471.58,3.07
3/22/1993 0:00,6.81,0,0,51.83553598,3463.48,3.07
3/23/1993 0:00,6.77,0,0,52.14180207,3461.86,3.07
3/24/1993 0:00,6.81,0,0,51.83553598,3445.38,3.07
3/25/1993 0:00,6.83,0,0,51.68374817,3461.32,3.07
3/26/1993 0:00,6.94,0,0,50.86455331,3439.98,3.07
3/29/1993 0:00,6.9,0,0,51.15942029,3455.1,3.07
3/30/1993 0:00,6.91,0,0,51.0853835,3457.27,3.07
3/31/1993 0:00,6.93,0,0,50.93795094,3435.11,3.07
4/1/1993 0:00,6.97,1,0,50.6456241,3439.44,2.96
4/2/1993 0:00,7.06,0,0,50,3370.81,2.96
4/5/1993 0:00,7.04,0,0,50.14204545,3379.19,2.96
4/6/1993 0:00,6.97,0,0,50.6456241,3377.57,2.96
4/7/1993 0:00,6.96,0,0,50.7183908,3397.02,2.96
4/8/1993 0:00,6.85,0,0,51.53284672,3396.48,2.96
4/9/1993 0:00,6.85,0,0,51.53284672,3396.48,2.96
4/12/1993 0:00,6.79,0,0,51.98821797,3428.09,2.96
4/13/1993 0:00,6.8,0,0,51.91176471,3444.03,2.96
4/14/1993 0:00,6.76,0,0,52.21893491,3455.64,2.96
4/15/1993 0:00,6.73,0,0,52.45170877,3455.92,2.96
4/16/1993 0:00,6.76,0,0,52.21893491,3478.61,2.96
4/19/1993 0:00,6.73,0,0,52.45170877,3466.99,2.96
4/20/1993 0:00,6.76,0,0,52.21893491,3443.49,2.96
4/21/1993 0:00,6.75,0,0,52.2962963,3439.44,2.96
4/22/1993 0:00,6.75,0,0,52.2962963,3429.17,2.96
4/23/1993 0:00,6.79,0,0,51.98821797,3413.77,2.96
4/26/1993 0:00,6.83,0,0,51.68374817,3398.37,2.96
4/27/1993 0:00,6.9,0,0,51.15942029,3415.93,2.96
4/28/1993 0:00,6.91,0,0,51.0853835,3413.5,2.96
4/29/1993 0:00,6.88,0,0,51.30813953,3425.12,2.96
4/30/1993 0:00,6.95,0,0,50.79136691,3427.55,2.96
5/3/1993 0:00,6.86,1,0,51.45772595,3446.46,2.96
5/4/1993 0:00,6.81,0,0,51.83553598,3446.19,2.96
5/5/1993 0:00,6.82,0,0,51.75953079,3449.1,2.96
5/6/1993 0:00,6.8,0,0,51.91176471,3441.9,2.96
5/7/1993 0:00,6.85,0,0,51.53284672,3437.19,2.96
5/10/1993 0:00,6.81,0,0,51.83553598,3443.28,2.96
5/11/1993 0:00,6.82,0,0,51.75953079,3468.75,2.96
5/12/1993 0:00,6.86,0,0,51.45772595,3482.31,2.96
5/13/1993 0:00,6.96,0,0,50.7183908,3447.99,2.96
5/14/1993 0:00,6.95,0,0,50.79136691,3443.01,2.96
5/17/1993 0:00,6.97,0,0,50.6456241,3449.93,2.96
5/18/1993 0:00,7.02,0,0,50.28490028,3444.39,2.96
5/19/1993 0:00,6.98,0,0,50.5730659,3500.03,2.96
5/20/1993 0:00,6.99,0,0,50.50071531,3523.28,2.96
5/21/1993 0:00,7.03,0,0,50.21337127,3492.83,2.96
5/24/1993 0:00,6.99,0,0,50.50071531,3507.78,2.96
5/25/1993 0:00,7.01,0,0,50.35663338,3516.63,2.96
5/26/1993 0:00,6.94,0,0,50.86455331,3540.16,2.96
5/27/1993 0:00,6.93,0,0,50.93795094,3554.83,2.96
5/28/1993 0:00,6.98,0,0,50.5730659,3527.43,2.96
5/31/1993 0:00,6.98,0,0,50.5730659,3527.43,2.96
6/1/1993 0:00,6.88,1,0,51.30813953,3552.34,3.04
6/2/1993 0:00,6.88,0,0,51.30813953,3553.45,3.04
6/3/1993 0:00,6.86,0,0,51.45772595,3544.87,3.04
6/4/1993 0:00,6.91,0,0,51.0853835,3545.14,3.04
6/7/1993 0:00,6.88,0,0,51.30813953,3532.13,3.04
6/8/1993 0:00,6.91,0,0,51.0853835,3510.54,3.04
6/9/1993 0:00,6.87,0,0,51.38282387,3511.93,3.04
6/10/1993 0:00,6.88,0,0,51.30813953,3491.72,3.04
6/11/1993 0:00,6.8,0,0,51.91176471,3505.01,3.04
6/14/1993 0:00,6.81,0,0,51.83553598,3514.69,3.04
6/15/1993 0:00,6.83,0,0,51.68374817,3492,3.04
6/16/1993 0:00,6.82,0,0,51.75953079,3511.65,3.04
6/17/1993 0:00,6.81,0,0,51.83553598,3521.89,3.04
6/18/1993 0:00,6.82,0,0,51.75953079,3494.77,3.04
6/21/1993 0:00,6.78,0,0,52.06489676,3510.82,3.04
6/22/1993 0:00,6.78,0,0,52.06489676,3497.53,3.04
6/23/1993 0:00,6.77,0,0,52.14180207,3466.81,3.04
6/24/1993 0:00,6.74,0,0,52.37388724,3490.61,3.04
6/25/1993 0:00,6.71,0,0,52.60804769,3490.89,3.04
6/28/1993 0:00,6.67,0,0,52.92353823,3530.2,3.04
6/29/1993 0:00,6.67,0,0,52.92353823,3518.85,3.04
6/30/1993 0:00,6.68,0,0,52.84431138,3516.08,3.04
7/1/1993 0:00,6.69,1,0,52.76532138,3510.54,3.06
7/2/1993 0:00,6.67,0,0,52.92353823,3483.97,3.06
7/5/1993 0:00,6.67,0,0,52.92353823,3483.97,3.06
7/6/1993 0:00,6.68,0,0,52.84431138,3449.93,3.06
7/7/1993 0:00,6.68,0,0,52.84431138,3475.67,3.06
7/8/1993 0:00,6.66,0,0,53.003003,3514.42,3.06
7/9/1993 0:00,6.64,0,0,53.1626506,3521.06,3.06
7/12/1993 0:00,6.62,0,0,53.32326284,3524.38,3.06
7/13/1993 0:00,6.62,0,0,53.32326284,3515.44,3.06
7/14/1993 0:00,6.56,0,0,53.81097561,3542.55,3.06
7/15/1993 0:00,6.55,0,0,53.89312977,3550.93,3.06
7/16/1993 0:00,6.54,0,0,53.97553517,3528.29,3.06
7/19/1993 0:00,6.54,0,0,53.97553517,3535.28,3.06
7/20/1993 0:00,6.55,0,0,53.89312977,3544.78,3.06
7/21/1993 0:00,6.62,0,0,53.32326284,3555.4,3.06
7/22/1993 0:00,6.65,0,0,53.08270677,3525.22,3.06
7/23/1993 0:00,6.71,0,0,52.60804769,3546.74,3.06
7/26/1993 0:00,6.68,0,0,52.84431138,3567.7,3.06
7/27/1993 0:00,6.68,0,0,52.84431138,3565.46,3.06
7/28/1993 0:00,6.66,0,0,53.003003,3553.45,3.06
7/29/1993 0:00,6.57,0,0,53.72907154,3567.42,3.06
7/30/1993 0:00,6.57,0,0,53.72907154,3539.47,3.06
8/2/1993 0:00,6.56,1,0,53.81097561,3560.99,3.06
8/3/1993 0:00,6.53,0,0,54.05819296,3561.27,3.06
8/4/1993 0:00,6.54,0,0,53.97553517,3552.05,3.06
8/5/1993 0:00,6.53,0,0,54.05819296,3548.97,3.06
8/6/1993 0:00,6.53,0,0,54.05819296,3560.43,3.06
8/9/1993 0:00,6.47,0,0,54.55950541,3576.08,3.06
8/10/1993 0:00,6.45,0,0,54.72868217,3572.73,3.06
8/11/1993 0:00,6.44,0,0,54.8136646,3583.35,3.06
8/12/1993 0:00,6.37,0,0,55.41601256,3569.09,3.06
8/13/1993 0:00,6.35,0,0,55.59055118,3569.65,3.06
8/16/1993 0:00,6.31,0,0,55.9429477,3579.15,3.06
8/17/1993 0:00,6.31,0,0,55.9429477,3586.98,3.06
8/18/1993 0:00,6.26,0,0,56.38977636,3604.86,3.06
8/19/1993 0:00,6.21,0,0,56.84380032,3612.13,3.06
